Activity Label,Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GAP,Normalized Power® (NP®),Training Stress Score®,Avg Power,Max Power,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
WU/CD,Running,2024-09-27 10:46:53,false,"Madison Running","2.55","261","00:17:14","132","177","2.3","150","188","6:45","4:00","138","118","1.57","7.8","12.1","276","6:44","434","0.0","428","686","NaN","NaN","--","NaN","NaN","NaN","78.8","No","00:03:16.1","2","82.4","--","--","--","00:17:11","00:30:00","1,037","1,117"
Shakeout,Running,2024-09-27 07:46:14,false,"Madison Running","1.35","138","00:10:00","123","138","1.5","146","161","7:25","5:10","39","26","1.48","8.1","11.9","282","7:24","389","0.0","387","546","NaN","NaN","--","NaN","NaN","NaN","73.4","No","00:10:00","1","82.4","--","--","--","00:09:52","00:12:06","865","903"
Training Run,Running,2024-09-26 11:14:53,false,"Madison Running","5.04","547","00:33:44","141","164","3.1","152","167","6:41","5:46","289","295","1.58","7.7","12.2","271","6:39","433","0.0","428","593","NaN","NaN","--","NaN","NaN","NaN","82.4","No","00:33:44","1","89.6","--","--","--","00:33:41","00:34:27","1,056","1,144"
Training Run,Running,2024-09-25 15:12:06,false,"Oregon Running","8.02","792","00:52:46","132","155","3.1","149","161","6:35","6:04","118","118","1.64","7.7","12.7","278","6:36","431","0.0","430","482","NaN","NaN","--","NaN","NaN","NaN","77.0","No","00:52:46","1","86.0","--","--","--","00:52:45","00:54:16","885","1,010"
Recovery,Running,2024-09-24 14:20:54,false,"Charlottesville Running","4.00","426","00:28:52","131","144","2.5","147","170","7:13","6:07","217","240","1.49","8.1","12.0","285","7:13","399","0.0","391","623","NaN","NaN","--","NaN","NaN","NaN","73.4","No","00:28:52","1","82.4","--","--","--","00:28:46","00:30:05","385","563"
Workout,Running,2024-09-24 07:35:41,false,"Charlottesville Running","8.14","785","00:51:34","138","163","3.1","152","184","6:20","4:14","157","154","1.65","7.4","11.8","270","6:20","444","0.0","427","634","NaN","NaN","--","NaN","NaN","NaN","71.6","No","00:01:01.3","15","80.6","--","--","--","00:51:26","01:12:38","538","573"
Training Run,Running,2024-09-23 08:14:21,false,"Charlottesville Running","9.17","1,025","01:02:01","148","165","3.6","151","171","6:46","5:22","351","351","1.57","7.8","12.2","274","6:44","428","0.0","423","599","NaN","NaN","--","NaN","NaN","NaN","73.4","No","01:02:01","1","82.4","--","--","--","01:01:58","01:05:01","303","413"
Long Run,Running,2024-09-22 09:52:38,false,"Louisa County Running","12.03","1,219","01:20:51","135","155","3.3","150","167","6:43","5:21","499","486","1.59","7.8","12.3","276","6:42","429","0.0","425","579","NaN","NaN","--","NaN","NaN","NaN","78.8","No","01:20:51","1","84.2","--","--","--","01:20:48","01:26:43","346","490"
Training Run,Running,2024-09-21 10:34:48,false,"Charlottesville Running","5.51","581","00:38:17","136","153","2.8","147","172","6:57","6:12","243","226","1.56","7.9","12.4","284","6:58","415","0.0","411","539","NaN","NaN","--","NaN","NaN","NaN","80.6","No","00:38:17","1","89.6","--","--","--","00:38:10","00:40:47","505","583"
Recovery,Running,2024-09-20 16:13:14,false,"Charlottesville Running","4.01","443","00:28:03","140","149","2.7","149","161","7:00","5:56","194","200","1.54","7.9","12.2","281","6:59","414","0.0","409","552","NaN","NaN","--","NaN","NaN","NaN","86.0","No","00:28:03","1","95.0","--","--","--","00:28:00","00:28:32","501","598"
